Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Paul DeJong","STL",42,182,162,34,19,7,0,8,21,23,16,0,49,3,2,0,,2,1,0.211268,0.0854167,0.270833,0.315385,0.289583,0.396714,0.30101,0.686297,0.185446,3.17577,0.24911,0,-0.229565,19.5479,-1.26313,96.5888,-0.229565,1.88325,-0.950877770781517,2.8332499861717224,0.840579,727.0900268554688,,,,"18015"
"Nate Eaton","KCR",71,308,277,67,47,12,3,6,37,34,21,0,73,6,2,2,,13,3,0.243176,0.0691964,0.236607,0.292453,0.307865,0.364764,0.297809,0.672629,0.121588,6.97623,0.308219,0,1.21293,32.2979,-2.92081,89.9043,1.21293,2.81368,-2.286149501800537,0.4136843681335449,0.833396,537.8400268554688,,,,"25055"
"Eric Hosmer","CHC",105,455,415,113,80,21,1,11,45,53,34,3,81,3,3,0,,2,2,0.272727,0.0746888,0.178423,0.418605,0.329875,0.409091,0.321992,0.738966,0.136364,2.37816,0.313043,0,-0.845043,56.4544,4.42674,107.831,-0.845043,-1.92793,3.294859766960144,-11.052933931350708,0.792773,510.2300109863281,,,,"3516"
"Alex Kirilloff","MIN",94,406,372,93,62,17,1,12,45,61,27,1,87,6,1,0,,1,1,0.25,0.0662651,0.213855,0.309859,0.310241,0.401316,0.31155,0.711557,0.151316,2.89823,0.294643,0,-0.630876,47.0066,0.581971,104.296,-0.630876,0.543293,1.3319388031959534,-6.756707549095154,0.788144,341.30999755859375,,,,"20325"
"Matt Mervis","CHC",68,294,268,68,39,16,1,11,37,44,19,1,66,4,2,0,,1,1,0.252525,0.0662983,0.224678,0.295082,0.311234,0.448485,0.327866,0.759719,0.19596,2.93778,0.292135,0,-0.36224,37.85,4.23212,111.847,-0.36224,0.197863,3.684541642665863,-6.15213730931282,0.779502,999,,,,"sa3015051"
"Nelson Cruz","SDP",83,357,315,77,52,11,0,14,41,51,35,4,89,4,3,0,,1,1,0.245283,0.0979167,0.247917,0.394958,0.325,0.415094,0.321449,0.740094,0.169811,2.20957,0.293103,0,-0.35808,44.1407,3.31904,110.866,-0.35808,0,4.1489094495773315,-8.875,0.764924,507.42999267578125,,,,"2434"
"Nick Madrigal","CHC",45,196,180,49,40,7,2,1,23,15,12,0,16,3,1,1,,3,2,0.272727,0.0605187,0.0835735,0.724138,0.32659,0.341693,0.298293,0.668282,0.0689655,4.99018,0.296552,0,-0.219662,20.6286,-1.78328,91.6264,-0.219662,2.08122,-2.126500755548477,2.7812235355377197,0.761137,615.0399780273438,,,,"20521"
"Jake Cave","PHI",81,350,316,74,45,14,5,10,43,46,27,1,102,5,2,0,,4,1,0.235154,0.0772532,0.291846,0.264706,0.304721,0.406176,0.310305,0.710897,0.171021,6.22656,0.313869,0,0.135669,40.1769,0.155604,98.0448,0.135669,-1.09624,-0.6593911349773407,-4.446240782737732,0.700345,742.8200073242188,,,,"14477"
"Alan Trejo","COL",60,259,244,62,37,15,1,9,30,36,10,0,62,2,1,1,,1,2,0.25495,0.0397196,0.240654,0.165049,0.290398,0.438119,0.314576,0.728517,0.183168,3.43395,0.305556,0,-0.68438,30.6096,0.993882,87.4954,-0.68438,0.742619,-4.447212874889374,2.3676194548606873,0.696599,654.1099853515625,,,,"20056"
"Garrett Stubbs","PHI",34,134,116,26,18,5,0,3,19,14,15,0,29,1,1,1,,3,1,0.226415,0.11413,0.217391,0.525,0.322404,0.345912,0.301195,0.668316,0.119497,4.58897,0.275862,0,0.149114,14.4552,-0.913006,91.8152,0.149114,0.54871,-1.128946378827095,3.1737096905708313,0.689477,741.3800048828125,,,,"18067"
"Cavan Biggio","TOR",45,196,166,37,23,9,0,5,26,20,27,0,51,2,1,0,,3,0,0.224719,0.137767,0.261283,0.527273,0.338095,0.370787,0.31742,0.708882,0.146067,4.6867,0.294118,0,0.161791,23.6068,1.19489,107.684,0.161791,0.0390536,1.8566390424966812,-1.5609463341534138,0.6865,581.0700073242188,,,,"19252"
"Seby Zavala","CHW",52,205,183,36,21,9,0,7,23,24,17,0,79,2,1,1,,0,0,0.197987,0.0838323,0.383234,0.21875,0.274096,0.355705,0.279124,0.629801,0.157718,1.73825,0.298137,0,-0.167997,18.49,-4.99672,79.4344,-0.167997,1.0368,-4.921446055173874,4.786800026893616,0.672751,644.6400146484375,,,,"18887"
"Josh Harrison","PHI",53,231,210,52,36,11,1,4,24,20,12,0,38,7,2,1,,2,2,0.247978,0.0537897,0.163814,0.328358,0.308824,0.366577,0.299108,0.6754,0.118598,4.00592,0.283333,0,-0.450235,24.4619,-1.95218,90.3884,-0.450235,1.485,-3.0298487842082977,1.6100000441074371,0.666957,663.3200073242188,,,,"8202"
"Kyle Lewis","ARI",63,273,244,59,39,10,0,10,34,31,27,0,78,1,2,0,,2,1,0.243671,0.0988701,0.285311,0.346535,0.319209,0.408228,0.319881,0.727437,0.164557,2.64287,0.313726,0,-0.275529,33.4147,2.19812,104.25,-0.275529,0,1.0725315809249878,-4.025000095367432,0.654407,593.780029296875,,,,"19508"
"Yuli Gurriel","MIA",49,210,192,53,35,13,0,5,24,25,14,0,26,2,3,0,,2,0,0.275862,0.0649606,0.124016,0.52381,0.324803,0.418103,0.322578,0.742907,0.142241,3.75799,0.29471,0,0.0421619,26.1536,2.14083,110.201,0.0421619,0.391171,2.531007442623377,-3.508829355239868,0.639183,599.4600219726562,,,,"19198"
"Nick Senzel","CIN",104,448,407,101,71,20,2,8,55,33,34,0,86,3,2,1,,9,6,0.248588,0.0769231,0.192308,0.4,0.311054,0.367232,0.300189,0.678286,0.118644,4.86083,0.29562,0,-0.894979,47.8258,-3.40137,85.5408,-0.894979,-2.19323,-8.42106169462204,-0.5932308435440063,0.636147,537.239990234375,,,,"19293"
"Ezequiel Duran","TEX",58,252,235,57,34,13,2,8,30,33,13,0,70,2,1,0,,5,3,0.241379,0.0529301,0.277883,0.190476,0.287335,0.411765,0.302707,0.699099,0.170385,5.58936,0.309309,0,-0.290302,27.4061,-1.40916,96.6008,-0.290302,-1.46985,-1.2542182505130768,-0.819853663444519,0.624956,642.72998046875,,,,"23733"
"Jordan Walker","STL",131,567,515,122,78,28,3,13,74,73,40,1,146,8,4,0,,12,3,0.237179,0.0699029,0.258252,0.270677,0.299029,0.380342,0.297871,0.679371,0.143162,5.85549,0.302752,0,0.595344,59.4856,-5.34879,94.4429,0.595344,-1.72055,-3.065482974052429,-10.09555172920227,0.621136,999,,,,"sa3014464"
"Martín Maldonado","HOU",107,422,377,68,43,13,0,13,43,44,36,0,130,6,1,2,,0,1,0.180982,0.0849315,0.306849,0.276786,0.261708,0.315951,0.259843,0.577659,0.134969,1.86506,0.235294,0,-0.80931,31.5539,-16.746,66.9703,-0.80931,0.706075,-16.509190440177917,8.956075429916382,0.61952,570.8400268554688,,,,"6887"
"Jake Alu","WSN",42,182,165,42,25,11,1,5,21,23,13,1,38,2,2,0,,3,1,0.254941,0.0718133,0.208259,0.344828,0.312388,0.420949,0.317593,0.733336,0.166008,4.46685,0.299213,0,0.10095,21.9457,1.13463,102.981,0.10095,0.974436,0.7313883528113365,-0.9755638241767883,0.6173,999,,,,"sa3010009"
"AJ Pollock","SEA",96,413,381,94,60,19,1,13,47,46,25,1,87,4,3,0,,4,1,0.245614,0.0601852,0.210648,0.285714,0.296296,0.406015,0.305385,0.702311,0.160401,3.77788,0.282828,0,0.0210562,45.7943,-1.43079,103.34,0.0210562,-1.83412,1.573481334373355,-8.859121799468994,0.616168,441.69000244140625,,,,"9256"
"Tomás Nido","NYM",58,230,211,47,34,8,0,4,22,20,11,1,58,2,1,6,,0,1,0.222222,0.0472727,0.250909,0.188406,0.264925,0.321429,0.25812,0.586354,0.0992063,1.91179,0.284916,0,-0.523493,16.8959,-9.44952,69.722,-0.523493,2.2032,-8.628558576107025,6.703200101852417,0.61176,735.969970703125,,,,"13755"
"Jonathan Aranda","TBR",55,238,212,51,34,10,1,6,28,30,19,0,57,5,2,0,,1,0,0.242081,0.0804829,0.239437,0.336134,0.315895,0.38009,0.306972,0.695986,0.138009,3.63792,0.300633,0,-0.238483,26.69,-0.524467,104.719,-0.238483,-0.694098,1.0254029333591461,-2.844097673892975,0.604952,538.0700073242188,,,,"21837"
"Ildemaro Vargas","WSN",55,238,223,56,39,12,2,4,26,22,13,1,29,1,2,0,,2,1,0.25122,0.0547945,0.123288,0.444444,0.292237,0.370732,0.289188,0.662969,0.119512,4.39166,0.272727,0,-0.210599,23.3275,-3.88695,83.5588,-0.210599,1.02165,-4.756880357861519,2.4216450452804565,0.595573,749.030029296875,,,,"13324"
"Francisco Álvarez","NYM",26,104,89,20,11,4,0,4,13,14,11,0,29,2,1,0,,0,0,0.220418,0.11,0.28,0.392857,0.318,0.410673,0.319432,0.728673,0.190255,2.17395,0.269091,0,-0.141197,12.6435,0.797221,111.646,-0.141197,-0.552706,1.2605626285076141,0.8472940921783447,0.587297,375.82000732421875,,,,"26121"
"Dominic Smith","WSN",109,469,423,106,65,27,1,12,52,57,34,1,99,8,4,0,,2,1,0.25,0.0719424,0.211031,0.340909,0.314149,0.406915,0.314777,0.721064,0.156915,3.06721,0.295374,0,-0.434419,55.503,1.87455,101.056,-0.434419,-1.98992,0.14085739850997925,-10.36492133140564,0.58331,469.0899963378906,,,,"15653"
"Conner Capel","OAK",52,224,202,47,32,9,1,5,24,23,19,0,49,1,1,0,,4,3,0.232779,0.083691,0.216738,0.386139,0.300429,0.361045,0.292855,0.661474,0.128266,4.70897,0.28115,0,-0.497144,22.6078,-3.00585,94.9103,-0.497144,2.33705,-1.7800761759281158,0.13704919815063477,0.576578,607.22998046875,,,,"19983"
"Nick Pratto","KCR",57,245,214,49,27,11,2,9,31,32,26,0,82,3,2,0,,3,1,0.227083,0.105455,0.334545,0.315217,0.31694,0.41875,0.32178,0.73569,0.191667,5.02835,0.317857,0,-0.226703,30.3572,2.34236,106.828,-0.226703,0.0392727,1.6556726098060608,-4.085727270692587,0.56417,617.9500122070312,,,,"22117"
"Tyler Heineman","PIT",26,102,92,24,17,5,0,1,10,8,6,0,16,2,0,2,,0,0,0.258065,0.0625,0.153846,0.40625,0.318627,0.354839,0.299654,0.673466,0.0967742,3.31501,0.300654,0,-0.203034,10.8881,-0.820974,91.6967,-0.203034,1.11086,-1.1908946633338928,3.110857129096985,0.56333,999,,,,"13897"
"Ryan Kreidler","DET",39,168,149,33,22,6,1,4,21,19,15,0,50,3,2,0,,4,1,0.220513,0.0884354,0.297052,0.29771,0.3,0.351282,0.290113,0.651282,0.130769,5.74809,0.300395,0,0.145575,16.5899,-2.62028,89.0046,0.145575,1.33303,-1.9331003278493881,1.933028519153595,0.56181,743.6500244140625,,,,"25867"
"Riley Adams","WSN",47,186,163,34,20,8,1,6,20,23,16,0,61,6,1,0,,0,1,0.21147,0.0880503,0.330189,0.266667,0.305031,0.376344,0.303522,0.681376,0.164875,2.77662,0.29697,0,-0.405748,20.305,-0.917727,93.3597,-0.405748,-2.7,-1.8376426994800568,0.9249999523162842,0.55983,747.3099975585938,,,,"19864"
"Kyle Stowers","BAL",86,371,333,78,45,17,1,14,40,51,31,1,116,4,2,0,,2,1,0.234375,0.0841683,0.312625,0.269231,0.306613,0.421875,0.317388,0.728488,0.1875,3.40975,0.311594,0,-0.476858,44.675,2.2525,107.26,-0.476858,-2.00195,2.553892731666565,-9.076951503753662,0.555782,458.6199951171875,,,,"26151"
"Rob Refsnyder","BOS",29,126,111,29,18,7,0,3,16,17,12,0,33,2,1,0,,1,0,0.261905,0.0985075,0.262687,0.375,0.343284,0.421769,0.336102,0.765052,0.159864,3.51003,0.34,0,-0.13438,17.0459,2.63825,114.584,-0.13438,0.0627097,1.9334135353565216,-0.7872902899980545,0.541702,744.5800170898438,,,,"13770"
"Elehuris Montero","COL",68,294,267,68,42,13,1,11,33,44,20,0,76,4,2,0,,1,1,0.253394,0.0679012,0.259259,0.261905,0.312757,0.434389,0.324878,0.747146,0.180995,2.8803,0.311258,0,-0.394709,37.1522,3.53437,94.5397,-0.394709,-1.60366,-2.259850889444351,-2.5536637902259827,0.533189,457.9200134277344,,,,"20543"
"Kyle Farmer","MIN",49,210,191,46,33,8,0,4,20,24,11,0,39,6,2,0,,1,1,0.241758,0.0501002,0.186373,0.268817,0.299197,0.356044,0.289714,0.655241,0.114286,3.04698,0.280899,0,-0.285597,20.6708,-3.34192,88.8805,-0.285597,0.495918,-2.9132830798625946,1.2459183633327484,0.527204,447.95001220703125,,,,"14813"
"Franmil Reyes","KCR",60,259,235,58,35,9,1,13,29,35,20,1,78,1,3,0,,1,1,0.246187,0.0772277,0.30297,0.254902,0.304951,0.457516,0.328222,0.762467,0.211329,3.04312,0.307692,0,-0.227818,33.4174,3.80162,111.375,-0.227818,-0.0502326,3.0875362306833267,-6.325232654809952,0.526189,489.80999755859375,,,,"14566"
"Corey Dickerson","WSN",92,399,373,97,61,23,3,10,41,44,21,1,72,3,3,0,,1,1,0.259259,0.0534591,0.179245,0.298246,0.301887,0.414141,0.30995,0.716028,0.154882,3.33152,0.294872,0,-0.595361,45.6891,0.0648546,97.7555,-0.595361,-2.65232,-1.6358547806739807,-6.927319288253784,0.510414,581.4600219726562,,,,"10762"
"Tommy Pham","NYM",94,406,354,79,54,15,1,10,50,40,46,1,100,4,2,0,,8,2,0.223849,0.113139,0.24635,0.459259,0.317518,0.351464,0.299639,0.668983,0.127615,4.55732,0.282282,0,0.320895,43.1647,-3.25992,98.1116,0.320895,-1.99516,-0.5698927938938141,-8.245157837867737,0.508696,419.9599914550781,,,,"2967"
"Jordan Westburg","BAL",31,133,119,28,17,6,1,4,17,17,11,0,36,2,1,0,,2,1,0.233333,0.084063,0.271454,0.309677,0.309982,0.392157,0.30963,0.702139,0.158824,4.92698,0.30117,0,-0.0777406,15.1959,-0.0122147,101.783,-0.0777406,-0.169654,0.18904120475053787,0.40534645318984985,0.507181,999,,,,"sa3014499"
"Travis Swaggerty","PIT",36,154,138,34,25,5,1,3,18,13,15,0,41,1,0,0,,4,1,0.242647,0.0945055,0.265934,0.355372,0.317181,0.355392,0.300043,0.672573,0.112745,5.77652,0.325,0,0.0415866,16.4223,-1.18706,91.9628,0.0415866,0.891,-1.396458674222231,1.0410000085830688,0.506702,744.6900024414062,,,,"24491"
"Andrew Knizner","STL",39,154,137,31,23,6,0,3,16,14,13,1,31,3,1,1,,1,1,0.229572,0.083045,0.200692,0.413793,0.309028,0.330739,0.287123,0.639767,0.101167,2.27108,0.276923,0,-0.263189,14.803,-2.7606,87.0932,-0.263189,-0.927818,-2.5665166676044464,2.0721818804740906,0.490707,747.3099975585938,,,,"19514"
"Gabriel Arias","CLE",52,224,204,49,33,9,1,6,26,28,16,0,53,3,1,0,,2,0,0.238663,0.0694143,0.238612,0.290909,0.3,0.377088,0.29834,0.677088,0.138425,4.39867,0.293333,0,-0.0174546,23.5838,-2.02978,93.4083,-0.0174546,-0.0462857,-1.6789954863488674,-0.7962857149541378,0.489194,716.6099853515625,,,,"22563"
"Carlos Pérez","CHW",28,109,101,25,18,4,0,3,11,13,6,0,11,1,1,0,,0,0,0.247596,0.0536913,0.102908,0.521739,0.293065,0.375,0.293136,0.668065,0.127404,2.4077,0.254144,0,-0.149746,11.0052,-1.43567,89.3262,-0.149746,0.446595,-1.456559494137764,2.5715945959091187,0.480918,750.4600219726562,,,,"20805"
"Cooper Hummel","SEA",28,112,97,20,13,4,1,3,14,12,13,0,33,2,1,0,,1,1,0.208589,0.114058,0.291777,0.390909,0.310345,0.355828,0.297649,0.666173,0.147239,5.07693,0.278846,0,-0.22781,11.7095,-1.07445,97.8786,-0.22781,0.347592,-0.49470070004463196,1.4725922048091888,0.476551,726.1599731445312,,,,"19458"
"Mike Brosseau","MIL",26,112,99,23,14,5,0,4,13,15,10,0,30,3,1,0,,1,0,0.234528,0.0890805,0.267241,0.333333,0.318966,0.403909,0.319,0.722874,0.169381,3.80787,0.294118,0,-0.0466224,13.6302,0.823428,104.961,-0.0466224,0.0706909,0.598912101238966,0.17069092392921448,0.476459,718.260009765625,,,,"19683"
"Carter Kieboom","WSN",53,231,200,45,31,8,1,6,28,26,24,1,55,5,2,0,,1,1,0.226629,0.105392,0.240196,0.438776,0.323529,0.356941,0.30373,0.68047,0.130312,3.0408,0.282258,0,-0.357701,25.31,-1.10406,93.5019,-0.357701,-0.992041,-2.101696193218231,-1.2170412242412567,0.46758,738.3400268554688,,,,"19958"
"Yainer Diaz","HOU",26,105,99,26,18,5,0,4,12,15,5,0,21,0,1,0,,0,0,0.265589,0.0478261,0.197826,0.241758,0.302174,0.431871,0.317899,0.734045,0.166282,3.0336,0.300912,0,-0.140165,12.6623,0.678808,107.957,-0.140165,-0.50871,0.7981971055269241,0.291289746761322,0.464859,601.760009765625,,,,"23003"
"Sam Haggerty","SEA",44,189,169,38,26,8,1,3,25,20,15,1,52,3,1,2,,10,1,0.223642,0.0797721,0.273504,0.291667,0.295977,0.338658,0.281008,0.634635,0.115016,7.35503,0.300469,0,1.44235,17.2965,-4.31501,86.1304,1.44235,1.07287,-1.507459044456482,-0.15213215351104736,0.457793,718.6799926757812,,,,"18054"
"Jorge Alfaro","BOS",49,196,184,46,31,9,1,6,18,28,8,0,63,4,1,0,,2,1,0.248408,0.0389222,0.323353,0.12037,0.290419,0.398089,0.300834,0.688508,0.149682,3.51112,0.345178,0,-0.0534877,21.0458,-1.38901,89.6854,-0.0534877,-1.2292,-2.3307727612555027,0.4208040237426758,0.455583,498.239990234375,,,,"12180"
"Jordan Luplow","ATL",26,112,97,20,9,5,0,6,15,18,14,0,29,1,0,0,,2,1,0.209302,0.120805,0.255034,0.473684,0.312081,0.445736,0.33057,0.757817,0.236434,4.48431,0.232143,0,-0.0958846,14.6597,1.85287,110.905,-0.0958846,0.639474,1.3231317549943924,-0.7605262994766235,0.454725,749.0900268554688,,,,"16424"
"Sal Frelick","MIL",26,112,102,27,19,4,1,2,14,13,8,0,17,1,0,0,,3,1,0.261147,0.0733591,0.148649,0.493506,0.323017,0.375796,0.307718,0.698814,0.11465,5.62991,0.296392,0,-0.0285962,12.6264,-0.180412,97.2465,-0.0285962,0.541964,-0.3869015723466873,0.9419636428356171,0.453933,999,,,,"sa3017047"
"Luke Raley","TBR",41,175,154,35,23,5,0,6,22,24,12,0,54,8,1,0,,2,1,0.225705,0.0662983,0.309392,0.214286,0.310249,0.388715,0.30922,0.698964,0.163009,4.4897,0.30102,0,-0.169354,19.9375,-0.073141,106.306,-0.169354,0.843097,1.0724708437919617,-2.331903100013733,0.452991,738.1099853515625,,,,"19354"
"Stuart Fairchild","CIN",26,112,100,24,14,5,1,4,13,15,9,0,32,3,1,0,,1,1,0.23913,0.0775623,0.282548,0.27451,0.315789,0.42236,0.322382,0.73815,0.18323,4.3503,0.30622,0,-0.226775,13.9311,1.12431,100.716,-0.226775,1.53404,-0.13364165276288986,0.6340409517288208,0.448194,743.489990234375,,,,"20321"
"Korey Lee","HOU",36,141,130,29,18,5,1,5,18,20,9,0,41,1,0,0,,2,0,0.220253,0.0632318,0.29274,0.216,0.276347,0.38481,0.288691,0.661157,0.164557,5.34492,0.28125,0,0.150078,13.7449,-2.3551,87.3368,0.150078,-1.15406,-1.856304094195366,1.5959428548812866,0.443519,697.6599731445312,,,,"25543"
"Oscar Colas","CHW",126,546,512,121,79,18,3,21,64,77,28,2,147,5,1,0,,2,3,0.237255,0.0514706,0.268382,0.191781,0.283088,0.407843,0.299548,0.690931,0.170588,3.57655,0.290698,0,-1.25142,58.0099,-4.42325,93.8534,-1.25142,-2.61074,-5.027995228767395,-8.260743856430054,0.430637,999,,,,"sa3018099"
"Andrelton Simmons",,23,98,90,22,18,3,0,1,10,8,6,0,14,1,0,1,,2,0,0.245342,0.0657143,0.142857,0.46,0.299712,0.298137,0.269844,0.597848,0.052795,3.87284,0.285185,0,0.119326,8.09942,-3.10653,72.5304,0.119326,2.80029,-2.9591898694634438,3.850285768508911,0.430524,999,,,,"10847"
"Will Brennan","CLE",78,336,306,79,55,17,2,5,37,41,23,1,48,4,3,0,,6,2,0.257426,0.0684685,0.144144,0.475,0.315315,0.372277,0.30263,0.687593,0.114851,4.74152,0.2891,0,-0.0892941,36.5209,-1.89953,96.437,-0.0892941,-2.19857,-1.436464086174965,-5.198571443557739,0.42698,457.9100036621094,,,,"25660"
"Harold Ramírez","TBR",97,420,393,105,73,22,1,8,43,51,18,1,72,7,3,0,,3,3,0.266033,0.0422222,0.171111,0.246753,0.306667,0.391924,0.304909,0.698591,0.125891,2.99207,0.304734,0,-0.950007,46.4116,-1.61395,103.263,-0.950007,-0.956066,0.5919573307037354,-9.906065344810486,0.426596,392.30999755859375,,,,"14387"
"Geraldo Perdomo","ARI",52,224,194,43,32,7,2,2,26,21,23,0,48,3,1,4,,4,2,0.221461,0.102564,0.21499,0.477064,0.312625,0.308219,0.28188,0.620844,0.086758,5.26559,0.282209,0,-0.234576,20.6547,-4.95889,78.2658,-0.234576,0.190588,-5.8909527361392975,2.3905880451202393,0.423782,719.5900268554688,,,,"22799"
"Rougned Odor","SDP",29,126,114,25,13,6,1,5,15,17,9,0,32,2,1,0,,1,1,0.219512,0.0747253,0.257143,0.290598,0.292308,0.417073,0.308869,0.709381,0.197561,4.90538,0.259928,0,-0.1562,14.3198,-0.0878062,102.264,-0.1562,-0.648,0.17526845633983612,-0.5980000011622906,0.400725,731.4500122070312,,,,"12282"
"Luke Voit","MIL",60,259,226,52,32,9,0,11,29,33,27,1,81,4,2,0,,1,0,0.229698,0.103448,0.314402,0.329032,0.320487,0.410673,0.321668,0.73116,0.180974,2.00927,0.305019,0,-0.153693,32.0687,2.45299,106.785,-0.153693,-0.9234,1.8879192620515823,-6.798399984836578,0.399366,484.0799865722656,,,,"14811"
"Jose Herrera","ARI",23,90,79,18,14,3,0,1,8,8,9,0,21,0,1,1,,0,0,0.232143,0.0981013,0.234177,0.418919,0.308917,0.321429,0.283903,0.630346,0.0892857,2.58859,0.29902,0,-0.150972,8.40591,-1.83953,79.6493,-0.150972,1.17402,-2.269493266940117,2.9240235090255737,0.385246,999,,,,"17040"
"Kevin Smith","OAK",32,140,128,26,15,6,1,4,13,14,9,0,46,1,1,1,,2,1,0.205689,0.0641283,0.326653,0.196319,0.262097,0.354486,0.269894,0.616583,0.148796,5.2277,0.285211,0,0.121518,11.5762,-4.43232,78.7009,0.121518,1.37764,-3.233983136713505,2.3776378631591797,0.378268,729.010009765625,,,,"20242"
"Trevor Larnach","MIN",83,357,316,74,49,16,0,9,37,40,33,2,112,6,3,0,,1,1,0.234421,0.0918635,0.314961,0.291667,0.314961,0.373887,0.303892,0.688848,0.139466,1.91297,0.328571,0,-0.537689,39.1615,-1.66014,98.8899,-0.537689,-0.860625,-0.9836362302303314,-6.785624742507935,0.378118,604.239990234375,,,,"21501"
"Owen Miller","MIL",31,133,122,28,20,6,0,2,14,14,9,0,29,1,1,0,,1,0,0.233853,0.0672098,0.215886,0.311321,0.291242,0.349666,0.282738,0.640908,0.115813,3.11405,0.284024,0,-0.121444,12.3544,-2.85369,80.1654,-0.121444,2.223,-3.186380460858345,2.1980000510811806,0.366062,682.239990234375,,,,"24655"
"Darin Ruf","NYM",31,133,115,25,15,5,0,5,17,16,16,0,38,2,1,0,,1,0,0.221818,0.119122,0.288401,0.413043,0.322884,0.4,0.318895,0.722884,0.178182,3.77497,0.283237,0,-0.133429,16.1747,0.966651,111.278,-0.133429,0.1215,1.6093188226222992,-2.6535000950098038,0.360203,734.8800048828125,,,,"9929"
"Aaron Hicks","NYY",99,427,364,78,54,13,1,10,52,41,57,2,105,2,2,1,,7,2,0.214744,0.13388,0.245902,0.544444,0.323288,0.342949,0.299157,0.666236,0.128205,4.45491,0.269767,0,0.0144992,45.2341,-3.59187,94.9288,0.0144992,-3.69327,-2.422214495949447,-7.768272638320923,0.357988,559.0900268554688,,,,"5297"
"Gavin Sheets","CHW",65,280,256,62,40,12,0,11,29,37,21,0,61,2,2,0,,0,1,0.24424,0.0736842,0.218947,0.336538,0.303158,0.414747,0.313461,0.717904,0.170507,1.30211,0.279365,0,-0.492754,32.8435,0.826463,103.676,-0.492754,-1.36871,0.6653360724449158,-6.218708515167236,0.353278,529.6400146484375,,,,"19901"
"Michael Chavis","WSN",26,112,104,24,15,4,1,5,13,16,6,0,34,1,1,0,,1,0,0.234536,0.0503597,0.29976,0.168,0.280576,0.42268,0.303588,0.703256,0.188144,3.85509,0.294355,0,-0.0892899,12.2589,-0.547939,93.4048,-0.0892899,1.18428,-0.9475025609135628,0.5342758893966675,0.352266,739.6099853515625,,,,"17321"
"Elly De La Cruz","CIN",36,154,145,37,22,7,2,5,19,21,8,0,49,0,0,0,,6,2,0.251613,0.0527383,0.318458,0.165605,0.292089,0.434409,0.313146,0.726498,0.182796,7.55533,0.34471,0,0.503736,18.0253,0.415929,94.4002,0.503736,-1.46082,-0.4982066750526428,-1.410817340016365,0.343583,999,,,,"sa3009289"
"Alec Burleson","STL",16,70,65,18,12,3,0,2,8,9,4,0,12,0,1,0,,0,0,0.269874,0.0583658,0.169261,0.344828,0.31323,0.426778,0.321425,0.740008,0.156904,3.85767,0.298153,0,-0.0405848,8.65374,0.649493,110.548,-0.0405848,0.796935,0.8172984085977077,0.04693549871444702,0.338025,654.4299926757812,,,,"27615"
"Miguel Sanó",,49,210,185,40,19,9,0,11,26,28,23,0,74,1,0,0,,1,0,0.213333,0.110588,0.352941,0.313333,0.303529,0.44,0.323455,0.743529,0.226667,2.4789,0.284314,0,-0.176538,26.2999,2.28712,109.774,-0.176538,-1.25966,2.1706221252679825,-5.859663486480713,0.334725,729.739990234375,,,,"12164"
"Nolan Jones","COL",28,119,104,26,16,6,1,3,16,17,13,0,35,1,0,0,,1,0,0.251282,0.11236,0.294382,0.381679,0.34009,0.417949,0.333443,0.758039,0.166667,4.61288,0.34413,0,-0.0173542,15.8475,2.24027,100.396,-0.0173542,-0.317944,0.03739350847899914,-0.8929439187049866,0.330552,454.70001220703125,,,,"20529"
"Jason Heyward","LAD",44,189,169,39,26,7,1,5,21,20,17,1,38,2,1,0,,2,1,0.23125,0.0921788,0.201117,0.458333,0.310056,0.371875,0.300708,0.681931,0.140625,4.57491,0.270833,0,0.0291089,20.2544,-1.35705,94.6052,0.0291089,-0.839455,-1.155533043667674,-2.0644545555114746,0.329578,613.0900268554688,,,,"4940"
"Samad Taylor","KCR",26,112,100,24,16,5,1,3,15,12,9,0,30,2,1,0,,5,2,0.24026,0.084058,0.269565,0.311828,0.313043,0.37987,0.304929,0.692914,0.13961,6.45379,0.314286,0,0.283959,12.3782,-0.428625,94.9307,0.283959,-0.324,-0.3549438416957855,-0.12400001287460327,0.324258,999,,,,"sa918192"
"Jesús Aguilar","OAK",110,476,430,102,68,20,0,14,40,58,36,1,106,3,6,0,,1,1,0.237624,0.0760626,0.223714,0.34,0.297539,0.381188,0.296771,0.678727,0.143564,1.46253,0.279461,0,-0.650733,49.5223,-4.90658,97.675,-0.650733,-0.146195,-1.896115481853485,-10.19619531929493,0.322167,469.45001220703125,,,,"11342"
"Charlie Blackmon","COL",128,553,500,136,91,27,4,14,68,74,38,3,101,9,4,2,,3,1,0.27234,0.0692308,0.182692,0.378947,0.332046,0.425532,0.328893,0.757578,0.153191,4.41407,0.314208,0,-0.343331,71.6452,8.41165,97.2847,-0.343331,-2.70435,-2.0879088044166565,-13.529354572296143,0.313784,306.57000732421875,,,,"7859"
